Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2022-03-23,MANMAD,OTHER,300.0,1407,1300.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,CHANDVAD,OTHER,414.0,1531,1260.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,PIMPALGAON,OTHER,500.0,1951,1350.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,LASALGAON,OTHER,600.0,1611,1320.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,37.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,NASIK,OTHER,300.0,1451,800.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,37.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,LASALGAON,OTHER,600.0,1740,1301.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,37.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,NAMPUR,OTHER,300.0,1390,1250.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,37.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,LASALGAON(VINCHUR),OTHER,500.0,1501,1300.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,37.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,PIMPALGAON BASWANT(SAYKHEDA),OTHER,500.0,1331,1175.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.9,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,DEVALA,OTHER,310.0,1575,1200.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,38.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,SINNER,OTHER,300.0,1360,1250.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,NANDGAON,OTHER,310.0,1371,1150.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,37.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,KALVAN,OTHER,400.0,1901,1100.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,35.0,0.0,No,No,Normal conditions
2022-03-23,MANMAD,OTHER,300.0,1326,1200.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,CHANDVAD,OTHER,500.0,1452,1260.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2022-03-23,PIMPALGAON,OTHER,300.0,1871,1325.0,,0,0,0,Krishna Shashthi,Anuradha,23,3,2022,12,36.7,0.0,Yes,No,Irrigation needed | Heat stress risk
